Job Title,Company,Post Status,Job URL,Job Details
Full Stack Developer (MS Dynamics CRM),"IMG Advisors LLC,-", - 30+ days ago,https://pk.indeed.com/viewjob?cmp=IMG-Advisors-LLC&t=Full+Stack+Developer&jk=19c3e501834e1ec8&vjs=3,"Note: ,As Full Stack Developer, you must have the practical knowledge & experiences on ,Javascripting, HTML, CSS, Databases, Java, Python, Ruby, C++, C#, .NET Platform, Delphi, PHP etc,Description,IMG Advisors is a business advisory and technology consulting organization with global offices. We are expanding our Pakistan’s operations and need an experienced and motivated individual to join us as a ,Full Stack Developer ,in Pakistan.,You will work within our technology team to develop ,Learning Management System., We are working on some next generation of application. You will have an opportunity to work with latest technologies and tools and create innovative solutions.,*****Please Apply Today *****,We are looking for an experienced individual with at least 3 - 5 years of professional experience in ,Full Stack Development,. People with previous US or International Projects experience will be preferred. This role will be home based and part-time up to ,20 hours per week (4 hours per day)., It does require US working hours and attendance timeslot between ,9AM - 3PM US EASTERN TIME, Monday To Friday, with occasional changes based on New Work or Go Live dates.,A working internet connection, Development Computer, and a Smart Mobile is required. This is an independent contractor position and no company equipment or expense reimbursement is offered.,Qualifications: ,· Bachelor’s degree in IT, Computer Science, Software Engineering or similar,· 3-5 years of experience using Agile/Scrum software development lifecycle projects.,· 3-5 years of experience in ,Full Stack Development,· Knowledge of Confluence, JIRA, SLACK, Git, Github, BitBucket, and AWS, Azure platforms.,Responsibilities (include but are not limited to the following): ,· Designing/Coding/ and integrating business applications,· System analysis, design, build, test and documentation of Business Applications solution,· Develop, test and manage Business Applications to specifications and design,· Support user acceptance test activities.,· Participate in, or facilitate, business process and requirement sessions to ensure that all fully understands the requirements and the data necessary to support those requirements,· Perform overall software design and development skills and technical documentation experience,· Design, code test, and Development of Business Applications, Scribe ETL, SQL, and Scripts,Requirements: ,· Practical knowledge & experiences on Javascripting, HTML, CSS, Databases, Java, Python, Ruby, C++, C#, DOT NET Platform, Delphi, PHP etc.,· 3 - 5 Years of Experience with Full Stack Development,· 3 - 5 Years of Experience with Business Applications Design and Development,· 3 - 5 Years of Experience with the RDBMS Concepts and Writing Complex SQL in MS SQL Server,Check this before applying: ,· Technology Degree?,· 3 - 5 years of Web Based Business Applications development experience?,· Interested & excited to work from home in the evening/night shift as mentioned above?,· Own development computer, Android/iOS mobile device & high speed internet in order to perform the required duties?,Position: ,Full Stack Developer ,Industry: Information Technology Consulting Firm,Location: Pakistan,Start Date: As soon as possible,Duration: 20 Hours a week, 4 Hours per day.,Salary: Depending ON Experiences,Job Types: Part-time, Contract,Experience:,Education:,Licence:,Language:,Work Remotely:,Full Stack Development: 3 years (Required),working with US or International Projects : 3 years (Preferred),Bachelor's (Required),IT, Computer Science or Software Engineering (Required),English (Required),Yes"
System Architect (Information Technology),"winstore.pk,-", - 22 days ago,https://pk.indeed.com/viewjob?cmp=winstore.pk&t=System+Architect&jk=8b52cc6b018deeb6&vjs=3,"Experience: Minimum 08 Years of relevant experience.,· System design & development of business applications, web / mobile applications, android apps, IOS apps for enterprises;,· Open source system experience a plus for ecommerce, reporting, web development;,· Knowledge of Java, PHP, Python, JS, Angular, and other leading languages;,· Ability to manage team and work independently;,· Review standards and set standards for coding and development;,· Building software product experience;,· Experience in evaluating and recommending systems, preferable open source;,Education: Graduation in CS or in relevant field, Masters will be preferred.,Job Type: Full-time,Experience:,Education:,Work Remotely:,relevant: 5 years (Required),Bachelor's (Required),No"
Software Engineer – Node.js,"Web Sketchers,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=ae9b90f105181e57&from=serp&vjs=3,"
Candidate will have the chance to work with an innovative team and a friendly environment that promotes creativity, positivity, and fun. They will be offered salaries competitive to market rates. Our motto: just be creative!"
Senior Software Engineer,"Caramel Tech Studios,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=2789761d7d9d57ff&from=serp&vjs=3,"We are seeking a stellar Server API Developer to work on our Mobile development team, working with the latest and cutting edge server technologies. Development tasks will include providing backend server support APIs to front-end applications. Responsibilities will include platform selection, database selection, language selection, development, scalability testing, and optimization. Candidate should have experience in wide range of server technologies, and ability to write custom solutions.
,Required Skills,
,A solid foundation in computer science with strong competencies in data structure, algorithms and software design.,
,Team lead experience (1.5+ year).,
,Experience in developing server side applications in common scripting languages (e.g. PHP, Node.js, Python, Ruby).,
,Bachelors/Masters in Computer Science from a reputable institution.,
,Excellent coding standards / Passionate about programming.,
,Strong work ethic / Team player / Great communication skills.,
,Preference will be given to candidates who have:,
,Experience in Node.js / Python / Django framework.,
,Knowledge of standard databases (MySQL and PostgreSQL).,
,Familiarity with the pros and cons of NoSQL databases.,
,Understanding of RESTful API design / Backend API services development experience.,
,Contributions in the Open Source community / Experience with Open Source technologies.,
,Experience in architecting solutions that scale effectively to hundreds of thousands of daily active users.,
,Game development experience.,
,Salary Package,
We offer highly competitive and lucrative packages that could vary depending on the educational background, work experience, as well as the candidate’s performance in the interview."
Lead Software Engineer (Full Stack),"ProgressiveRec,-", - 24 days ago,https://pk.indeed.com/viewjob?cmp=ProgressiveRec&t=Lead+Software+Engineer&jk=468b24e5bf45f57d&vjs=3,"An innovative FinTech is developing a cloud native platform to transform the banking industry are currently hiring a number of Software Engineers. Their aim is to build a next-generation cloud-native technology platform enables their clients, to offer their customers, personalised banking experiences. The platform is to be built on a highly available and robust microservices architecture, using a unique data model that is fully compliant with Open Banking standards. The team is driven by technology and is looking to work with the modern frameworks and technologies. In particular, the team require developers with experience in Java, microservices and RESTful APIs,What we need,We are looking for a Java Spring Boot Developer. You will be responsible for building a digital wallet platform that will serve our retail and business customers. The critical value we are looking for, is the combination of deep subject matter expertise in instant payments, a proven track record in delivering bank critical systems, and a FinTech approach to the use of technology. This position requires an entrepreneurial operator looking to make an impact.,Essential,Mandatory experience,What would be nice to have,Note: , Given the current global situation of Covid-19, the travel requirement and the work therein will be adjusted accordingly so that the work can be done via digital platforms and on a remote basis until things change.,We look forward to receiving your CV mark_at_progressiveres_org. Unfortunately, it isn’t possible for us to respond to every applicant, but we sincerely hope we will have the opportunity to help you find your dream role.,Job Type: Full-time,Experience:,Education:,Bachelor’s Degree in Computer Science or related field, or relevant industry experience as a Software Engineer,Understanding of algorithm design, complex problem solving, data analysis and OOP,Proficiency in, at least, Java, Python, NodeJS,,Knowledge of building services using a well-known framework like Spring Boot, Spring Security, Hibernate, Git, SQL, REST API, Test Driven Development.,Knowledge of CI/CD principles and experience of working with tools such as IntelliJ IDEA, TeamCity, Jenkins, CircleCI,,Experience of working with micro-services and designing APIs based on REST, gRPC or SOAP,Experience of working with data formats like JSON, XML, Yaml,Domain Knowledge of Financial Technology and Payments processing.,Experience of leading the delivery of specific Capital Markets or Banking Payment solutions, in areas such as Faster / Instant Payments, SEPA, SWIFT, BACS and mobile payments.,In depth technical knowledge in core payment areas and are able to articulate the functional and technical specification for e.g. SWIFT, ACH, GIRO, Bacs, CHIPS and CHAPS,In depth knowledge of the Payments Value Chain, able to articulate the functional and technical differences between: Initiation, Order Management, Execution and Clearing & Settlement.,Knowledge of working with containerisation frameworks and deploying them onto the cloud.,Experience of working on any of the popular cloud platforms, like AWS, Azure or GCP,Experience of working with distributed systems and technologies such as Apache Kafka, MongoDB, CockroachDB, DynamoDB and Apache Spark.,Camunda workflow engine,,Software development: 5 years (Required),Master's (Required)"
Network Security Engineer (Linux platform),"ENTERTAINER FZ LLC,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=4bc6c8799f07d42c&from=serp&vjs=3,"
Being a key part of SOC Team, Network Security Engineer responsibility is monitoring of the Network Security Solutions and conduct PENTESTs. The selected candidate will be tasked to implement, manage, monitor Network Security Solutions based on the Entertainer’s Best Practice guideline, Coordinate with Systems Administrators, Development, SOC Team, and monitor all Cloud and On-Premise Infrastructure and ensure proper monitoring of cyber security.,
Bachelors/Masters in Computer Science/ Telecommunication or relevant.,
Following are the desired skills.,
Basic Knowledge of:,
AWS Certified Security – Specialty,
Powered by JazzHR,
6int0jJiXk"
Sr. Architect,-, - 30+ days ago,https://pk.indeed.com/viewjob?jk=3b4654d55fc0879c&from=serp&vjs=3,"About Us,
,
NorthBay Solutions is an Advanced Consulting Partner for AWS.,
,
NorthBay was the first AWS Partner to achieve the “Big Data” competency from AWS. NorthBay was also the first AWS Partner to achieve the “ML/AI” competency from AWS. A significant portion of our projects are joint projects with “AWS Professional Services”. Both our CTO and our VP ML/AI previously worked at AWS. NorthBay has opened an office in Sri Lanka, and we will be hiring 300 AWS Cloud Engineers in Colombo.,
,
,We have offices in U.S.A, Canada, Pakistan, Sri Lanka, Turkey (in-process) and Costa Rica (in-process).Our previous projects include database migrations, data lakes, ML/AI, DevOps and modern serverless applications for some of the largest and most progressive companies in the world. We need rock stars that love creativity, have a passion for excellence, and strive to be the best. We are seeking an experienced, technically savvy “Sr. Architect”.,
,
,Candidates do ,NOT ,need to be an expert on AWS Cloud technologies. We will train you to be an AWS Cloud Solutions architect. Our U.S. team has Solutions Architects that previously worked at AWS, and NorthBay will “train and mentor” our Lahore bases Sr. Architects.,
,
We are looking for a technical expert having 14+ years of experience who can stand shoulder to shoulder with top local and foreign architects and can be company's ambassador for technical excellence. Such an individual should have:,
,Technical depth and a track record of solving difficult technical problems.,
Desire to learn new AWS Services and AWS Architectural Patterns from our U.S. Team.,
Desire to “teach” AWS skills to offshore engineering teams.,
Enjoy explaining the benefits & trade-offs of different “Cloud Architecture patterns”.,
Listening skills,
Hiring and Training the best local engineers,
,Responsibilities include but are not limited to:,
Will be confronted with solving the toughest technical challenges.,
Will work with team and guide them into proposing solutions that can withstand customer’s scrutiny.,
Will be a champion of engineering excellence and will architect strategies and processes that ensure our technical competitiveness.,
Will help build a team of senior technical leads and architects through whom company can continue to deliver high-quality solutions in challenging technical domains.,
Will act as a mentor and inspirational figure for engineers.,
Loves technology and will not be afraid to jump in and dirty his hands if the situation demands.,
Should be able to travel to our key customers and meet with their technical architects and establish our technical credibility.,
Implement software development best practicesHelp develop and evangelize great engineering and organizational practices,
Be an active part of the leadership team and collaborate with other leaders in the organization,
,Must Have Skills & Experience:,
Bachelor’s Degree in Computer Science or Equivalent,
Minimum 14 years of software industry experience,
Extensive experience architecting, designing and programming complex & scalable applications.,
Preferably, in a Cloud environment (but this is NOT a requirement).,
Experience architecting highly available systems that utilize load balancing, horizontal scalability and high availability,
Programing skills in: Python, Java, Node.js, or .NET,
Strong practical application development experience on Linux and Windows,
Deep appreciation of “engineering quality”,
Extensive experience with “code reviews”,
Ability to work across teams, including on-shore and off-shore.,
Successful leadership of software development teams,
Desire and ability to quickly learn new technologies and skills,
Good communication and presentation skills.,
,Nice to Have Skills & Experience:,
Hands on experience with AWS services."
Software QA Automation Engineer - Lahore,"ENTERTAINER FZ LLC,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=1765930165c81344&from=serp&vjs=3,"Us,
The ENTERTAINER is a leading digital company whose main goal is to add value to consumers by bringing them the best incentive offers globally. We are a data-driven, 100% digital, tech company. Providing first-rate offers across renowned dining, leisure, entertainment and hotel brands worldwide, the ENTERTAINER has grown with the aim of creating unbeatable value and loyalty everywhere we go. We believe that “experience is everything”, resulting in our passion for creating unforgettable experiences for both our customers, partners and employees.,
 ,The Team,
The E-business team’s mission is to build simple, user-friendly digital experiences that delight the millions who use our products. The team’s responsibilities include product innovation, engineering, infrastructure, project delivery, data, IT & Ops. We work in an agile, fast-paced environment and align closely with teams across the business to identify, build and support the best possible solutions for our users. We’re passionate, curious, a bit intense and a lot of fun. All at the same time.,
This position requires an independent and organized individual with a technical background qualifying client/server software. You should be a self-motivated individual who works well independently and with a team.,
ROLE AND RESPONSIBILITIES:,
Powered by JazzHR,
QtHnqlA8wD"
Senior Software Quality Engineer,"unifonic,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=faa5950202247d86&from=serp&vjs=3,"Communication is our business!,
unifonic provides solutions for better customer engagement through a cloud-based platform. We empower businesses to engage with their people through a variety of channels, making their communication conversational, more meaningful, and with ease!,
Engineering principle,: We ship robust, high-quality code, written for humans to read and maintain!,
,Senior Software Quality Engineer,
The Senior Software Quality Engineer is holding a crucial position in testing the quality and performance of our products and product integrations to ensure high-quality product releases to maintain unifonic's position at all times. The Senior Software Quality Engineer is responsible for creating test strategies for complex projects with remote teams and devising automation frameworks. The Senior Software Quality Engineer is reporting to the Quality Assurance Lead and working closely with him on executing our test strategy. The responsibilities of the Senior Software Quality Engineer include but are not limited to:,
Must-Have,
Nice To Have"
Software Developer,-, - 30+ days ago,https://pk.indeed.com/viewjob?jk=7ed1e48c36d0dbe4&from=serp&vjs=3,"The Division:,
,
Enspire for Enterprise provides scalable digital marketing solutions for franchises combined with powerful analytics for decision-makers.,
As a Franchise Digital Marketing Agency, Enspire has partnered with over 100 multi-location and franchise networks to support thousands of locations worldwide and clientele includes Affordable Dentures, Seasons Sunrooms, Hand and Stone, World Gym, Rebath, Johnson Controls, Mr. Electric and Ace Hardware, to name a few.,
,
,The Position:,
,
We are looking for a ,Software Developer ,to develop, maintain, and troubleshoot the tools and environment that many of the engineers rely on to deploy and monitor their applications as micro-services and micro-UIs.,
,
,Responsibilities:,
,Develop, maintain, and troubleshoot the tools and environment that many of the engineers rely on to deploy and monitor their applications as micro-services and micro-UIs.,
,Help to educate other engineers on the platform and other aspects of developing for it.,
,Responsible for integrating various tools into a consistent, streamlined experience for developers to operate from time of code commit through the build and deployment, and into monitoring.,
,We integrate industry standard tools along with custom components to provide this experience: Git/Stash -> Bamboo -> Custom Deploy scripts -> Marathon -> Mesos -> New Relic monitoring + Logsearch/Kibana logging -> Custom status UI and you will jump in and assist engineers with any problems they have anywhere in this pipeline, even when the problem is their own.,
,When the problem is in the pipeline, you will be expected and empowered to take action to improve the experience whether through technology or process or education.,
,
,
The selected candidate will work out of the Contour Software Lahore resource center office, as an extension of the division-based R&D department.,
,
,
,Desired Skills and Responsibilities:
,Bachelor's Degree in Information Systems, Computer Engineering or equivalent technical Degree; or equivalent combination of education and experience.,
,2+ years of industry experience of building enterprise application using Java, C#, C++, Python, Scala, with main focus on Java.,
,Prior experience of front-end development using JavaScript, CSS and HTML.,
,2+ years solid experience of developing on Linux operating system.,
,Solid experience with Continuous Integration/Deployment tools: Bamboo, Jenkins, or similar.,
,Solid experience with virtual machines and containers: VmWare, VirtualBox, Docker, or similar.,
,Solid experience with Git/Stash, Bamboo, Custom Deployment Scripts, Log search/Kibana etc..,
,Excellent knowledge of Relational Databases especially SQL Server.,
,Excellent knowledge of Microservices architecture.,
,Excellent knowledge of Object-Oriented Programming.,
,Experience of building and consuming RESTful services.,
,Experience and deep understanding of working in an Agile delivery team (preferably Scrum) is desirable.,
,Excellent, effective and clear written and oral communication skills.,
,
,
,
,Exciting Benefits we offer:,
,Market-leading Salary,
,Medical Coverage – Self & Dependents,
,Parents Medical Coverage,
,Provident Fund,
,Employee Performance-based bonuses,
,Home Internet Subsidy,
,Conveyance Allowance,
,Profit Sharing Plan [Tenured Employees Only],
,Life Benefit,
,Child Care Facility,
,Company Provided Lunch/Dinner,
,Professional Development Budget,
,Recreational area for in-house games,
,Sporadic On-shore training opportunities,
,Friendly work environment,
,Leave Encashment"
Application Engineer (f/m/d),"Silexica,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=30428c58dd08ffdf&from=serp&vjs=3,"We are currently looking for a passionate and experienced ,Application Engineer ,(f/m,/d), in ,Lahore, ,collaborating closely with the Engineering, Product & Sales teams. You will use your deep understanding of computing challenges in our target markets to improve the product experience and customer’s success. You will also drive various initiatives to promote Silexica tools and make them easier to adopt – e.g. by developing demos or representing Silexica at industry events.,
Your role:,Requirements,
Your strengths & qualifications:,Benefits,
We offer:,Are you ready for the next challenge?, Grow your career as you shape the future of Silexica! To apply please upload your CV, your motivation for this position and outline your availability via our recruiting system.,
About us:,
,
Silexica enables a software-defined world composed of intelligent products. We disrupt the developer’s journey from software to application-specific hardware systems, democratizing accelerated computing to help build a smart, connected and safe world. Our mission is to provide software development tools reducing time-to-market of innovative software IP and intelligent products. Enabled by deep software analysis, heterogeneous hardware awareness and quick design space exploration, the SLX programming tools significantly accelerate the journey from software to application-specific hardware systems, empowering our customers to win markets.,
Founded in 2014, Silexica is headquartered in Germany with offices in the US and Japan. It serves innovative companies in the automotive, robotics, wireless communications, aerospace, and financial industries and has received $28M in funding from international investors.,
Our team includes some of the best compiler experts and software tooling specialists in the world, complemented by industry veterans and business professionals. Together, we are building the best software tools company in the world to make our customers successful in bringing better products to market faster. We are incredibly passionate about software acceleration and you can become an important part of our success story!,
We live and love diversity! We have a team of brilliant minds from over 20 countries. We believe that the more diverse we are, the better we get. We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, disability status, sexual orientation, protected veteran status, or any other characteristic protected by law."
Machine Learning Engineer,"Caramel Tech Studios,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=a41ef4e808403068&from=serp&vjs=3,"Machine learning engineer will apply his/her expertise in intelligence and language understanding for our product Fizz. You will solve problems and identify trends and opportunities by developing algorithms to do quantitative analysis, data mining, failure analysis for machine learning systems.,
,
,We want to strive to be the best and the brightest in the fields of Research and Machine Intelligence specifically to understand experiences of millions of gamers and their needs. Weâ€™re looking for talented software engineers that have applied experience to join our team.,
,
,
To achieve this, you will work in a small team, collaborating closely with our engineering product and design teams and youâ€™re able to switch projects as our fast-paced business grows and evolves.,
,
,Required Skills,
,MS or PhD degree in Computer Science, Artificial Intelligence, Machine Learning, Operational Research, Statistics or in another highly quantitative field.,
,3-4+ years experience in machine learning, large scale data processing/analytics,
,5+ years of hands-on experience in predictive modelling and analysis,
,Experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python, JavaScript, or Go.,
,Preference will be given to candidates who have:,
,10+ years of hands-on experience in predictive modeling and analysis,
,10+ years experience in machine learning, large scale data processing/analytics,
,Experience in programming languages such as MATLAB, Go and Objective C,
,Salary Package,
We offer highly competitive and lucrative packages that could vary depending on the educational background, work experience, as well as the candidate’s performance in the interview."
Sr. GIS Developer,"Grafix360,-", - 3 days ago,https://pk.indeed.com/viewjob?jk=1481499e89489c12&from=serp&vjs=3,"
The aim of the successful candidates is to develop web mapping applications and geo-processing tools to support GIS. Understand client requirements and develop GIS application to meet required needs. Make presentations and demos so that clients clearly understand the GIS application.,
Responsibility:,
Essential Skills:,
Desired Skills:,
Education:,
Job Location:,
Salary,:,
How to Apply:,
Send your resume in PDF or WORD format"
Software Engineer - Python / PHP,"OneClout,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=12ca1c8ad98c6c37&from=serp&vjs=3,
Software Engineer,"Caramel Tech Studios,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=f294e075fcde477d&from=serp&vjs=3,"We are seeking a stellar Server API Developer to work on our Mobile development team, working with the latest and cutting edge server technologies. Development tasks will include providing backend server support APIs to front-end applications. Responsibilities will include platform development, database development, scalability, testing, and optimization. Candidate should be eager to learn new technologies and write custom solutions.
,Required Skills,
,A solid foundation in computer science with strong competencies in data structure, algorithms and software design.,
,Experience in developing server side applications in common scripting languages (e.g. PHP, Node.js, Python, Ruby).,
,Bachelors/Masters in Computer Science from a reputable institution.,
,Excellent coding standards / Passionate about programming.,
,Strong work ethic / Team player / Great communication skills.,
,Preference will be given to candidates who have:,
,Experience in Node.js / Python / Django framework.,
,Knowledge of standard databases (MySQL and PostgreSQL).,
,Familiarity with the pros and cons of NoSQL databases.,
,Understanding of RESTful API design / Backend API services development experience.,
,Contributions in the Open Source community / Experience with Open Source technologies.,
,Game development experience.,
,Salary Package,
We offer highly competitive and lucrative packages that could vary depending on the educational background, work experience, as well as the candidate’s performance in the interview."
Software Engineer - Frontend,"Yotascale,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=4fa05ba9fab34cf0&from=serp&vjs=3,"About Yotascale:,
Yotascale is a leader in collaborative cost management for Cloud (AWS, GCP, Azure) and Cloud Native (Kubernetes, OpenShift, ECS) infrastructure. Our solution empowers FinOps and engineering teams to effectively allocate, collaborate and optimize their spending.,
Join us on this exciting journey as we bring the latest breakthroughs in cost management to the future of cloud and cloud native infrastructure.,
The organization: Application Engineering,
The Application Engineering team's mission is to build an amazing product that delights Yotascale’s customers. This work will have a disproportionate impact and will directly influence Yotascale’s success as a company. The team charter is (1) design and implement application features and APIs that enable the most visible aspect of Yotascale’s product; (2) contribute to each step of the product development process, from ideation to implementation to release, including rapidly prototyping, developing, and pushing code into production; (3) partner with a cross-functional team of designers and product managers to plan, architect, build, and deploy complex user-facing features.,
Role:,
As a Full-stack Software Engineer at YotaScale, you will be responsible for designing and implementing application features and APIs for the most visible aspect of Yotascale's product. In this role, you will be at the intersection of several white-hot areas in today’s technical landscape: Containers, Kubernetes, Cloud and Big Data and you will have the opportunity to help us deliver our product to some of the most technically sophisticated customers in the world.,
Responsibilities:,
Minimum Qualifications:,
Preferred Qualifications:,
What do we offer:"
iOS Developer,"Broadstone technologies,-", - 1 day ago,https://pk.indeed.com/viewjob?cmp=Broadstone-technologies&t=Ios+Developer&jk=3a82279b1448853f&vjs=3,"We are looking for an energetic ,iOS developer,, who is willing to learn and grow. The ideal candidate must have strong problem-solving skills and creative instincts to develop and maintain iOS applications. The candidate will be given a platform to work on market-leading, innovative and challenging mobile apps.,Must have published at least one application on Apple App Store: ,Role Requirements : ,Other Skills Required: ,Job Type: Full-time,Experience:,Participate in internal development projects such as developing new products and enhancing/maintaining the existing products. Contribute to the development of life-cycle, design, implementation, and test.,Experience with Swift, Objective-C, and Cocoa Touch.,Experience with iOS frameworks such as Core Data, Core Animation, etc.,Experience with core data, offline storage, threading, and performance tuning,Development Knowledge of JSON, REST, and XML based web services and their working.,Hands-on experience of creating custom UI controls, designing protocols, implementing interfaces, and performance optimization,Understanding of Apple design principles and interface guidelines.,Familiarity with cloud message APIs and push notifications,Translation of designer mock-ups and wireframes into front-end code,Understanding and maintenance of our existing code/apps,Nice to have: Apple ARKit experience,1 year plus experience developing iOS Apps along with experience in front end design of the app as well as knowledge of server-based work,Ability to work with new technologies while showing drive, versatility, adaptability, and creative thinking,Programming experience in Java, Javascript, Python, or C++ will be a plus,PHP web development knowledge is an advantage,Understanding of prior developed projects and enhancing features,Self-driven and do work on your own by taking ownership.,Strong problem-solving skills.,Comfortable in working with the team as well as independently.,Learning attitude, communication, and passion to code,iOS: 1 year (Preferred)"
System Architect (Information Technology),"KINGBHAI,-", - 22 days ago,https://pk.indeed.com/viewjob?cmp=KINGBHAI&t=System+Architect&jk=9227cdb3f3105b31&vjs=3,"Experience: Minimum 08 Years of relevant experience.,· System design & development of business applications, web / mobile applications, android apps, IOS apps for enterprises;,· Open source system experience a plus for ecommerce, reporting, web development;,· Knowledge of Java, PHP, Python, JS, Angular, and other leading languages;,· Ability to manage team and work independently;,· Review standards and set standards for coding and development;,· Building software product experience;,· Experience in evaluating and recommending systems, preferable open source;,Education: Graduation in CS or in relevant field, Masters will be preferred.,Job Type: Full-time,Pay: Rs100,000.00 - Rs130,000.00 per month,Experience:,Education:,relevant: 5 years (Required),Bachelor's (Required)"
Python Developer (Senior),"HAZREE,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=c70c36eb16938d63&from=serp&vjs=3,
Senior Python Developer,-, - 30+ days ago,https://pk.indeed.com/viewjob?jk=c3d2621627b5bcdb&from=serp&vjs=3,"Python Full Stack Developer,
Description"
PHP/PYTHON Developer,"OneClout,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=18a35eda926917f3&from=serp&vjs=3,Technically we are looking for someone with the following skill set.
Sr. GIS Specialist / Data Analyst,"Grafix360,-", - 3 days ago,https://pk.indeed.com/viewjob?jk=4b93ce752c8c28e0&from=serp&vjs=3,"
The GIS specialists will be responsible to build and maintain GIS databases and use ArcGIS software suite and other technologies to analyze spatial and non-spatial information and create maps for internal purposes. As a part of our IT/GIS team, this position will also be responsible for launching and supporting online map and geoprocessing services for consumption of users and custom applications APIs.,
Responsibility:,
Essential Skills:,
Desired Skills:,
Education:,
Job Location:,
Salary,:,
How to Apply:,
Send your resume in PDF or WORD format"
Data Scientist,-, - 30+ days ago,https://pk.indeed.com/viewjob?jk=38f7d05e60df164a&from=serp&vjs=3,"Job Description,
We are looking for a candidate who is passionate about data science and machine learning, has more than 3 years of relevant experience. Experience in game development will be a plus. Candidate must be able to train and deploy machine learning models. ,Requirements,
,Bachelor’s or Master’s degree in Computer Science.,
,3 year of experience in: Data Science/ Machine Learning.,
,Implementing Machine Learning models and algorithms,
,Hands-on experience building production models with Python, TensorFlow, PyTorch, or scikit-learn.,
,Experience with Unity Engine, 3D simulators, game development, or graphics.,
,Excellent communication and collaboration skills,
,Skills Required
,Python, ML, NLP"
Mechatronics Engineering,"The Social Lounge,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=6ccf70c5f6b74105&from=serp&vjs=3,"Do you have an interest in designing robotics, AI systems for kids ?,
Do you have a passion for raising awareness of designing intelligent systems and promote creativity?,
,
About Us,
,TSL, specialises in development, repairing, installation and customisations of motherboards, micro-controller boards and circuits. We are very friendly, highly enthusiast’s team of qualified software and hardware engineers with industry experience in respective fields.
,
We are currently in need of a ,Mechatronics Engineer, interested in learning and preparing projects in Early Education,
The position is full-time work position. Internship Candidates are also welcome to apply.,
Job Description,
The work will include:,
Technical Skills/Knowledge Preferred,
To be considered for this role, please forward your Cover Letter and Resume to the below email address.,
gaminggalaxyjohartown@gmail.com,
,
Interview Question,
You must visit our website page (below) and understand the work. Once you understand it then only send us your Resume and the project work you have done (if any).,
http://www.sociallounge.com.pk/robotics-ai-raspberry-pi-lab-design-setup/,
,
Please upload your Resume via our Career Opportunities Portal from the Website below,
http://www.sociallounge.com.pk/career-opportunities/,
DO NOT call or Whatsapp the company's number. Your application will be rejected automatically.,
,
,Area: College Road (Aslam Chownk) Township,
Thank you"
Software Quality Assurance Engineer,"Rapidzz Solutions,-", - 17 days ago,https://pk.indeed.com/viewjob?cmp=Acclivous-Byte&t=Software+Quality+Assurance+Engineer&jk=c154a93e1599242f&vjs=3,"Job Description,Job Overview,Rapidzz Solutions is one of the leading companies in IT field in the area. We are hiring a talented QA Engineer professional to join our team. If you're excited to be part of a winning team, Rapidzz Solutions is a great place to grow your career. You'll be glad you applied to Rapidzz Solutions .,Responsibilities for QA Engineer,Qualifications for QA Engineer,Job Types: Full-time, New-Grad,Salary: Rs20,000.00 to Rs35,000.00 /month,Job Types: Full-time, New-Grad,Salary: Rs20,000.00 - Rs35,000.00 per month,Experience:,Create tests to identify software problems,Analyze bugs and errors found during tests,Document results of tests for the software development team,Recommend improvements in software to enhance user experience,Motivate the development process for efficiency and performance,Works together with the software developer to enhance and improve programs,Research and compare similar competitor products,Maintain updated knowledge of industry trends and advancements,Must have minimum ,01 to 02 year, real time IT industry experience as QA.,Extensive experience in software development and testing,High proficiency in computer technology and programming languages,Strong knowledge of Linux and Microsoft Windows,In-depth understanding of Java, Python, SQL, C++ and XML,Exceptional attention to detail,Excellent analytical and problem-solving skills,Good oral and written communication skills,Great team player and able to work efficiently with minimal supervision,Able to sit in front of a computer for long hours at a time,05 working days a week.,Salary will be as per to the skill set of the applicant.,Quality Assurance: 1 year (Preferred)"
Research Analyst,"Crewlogix Technologies,-", - 30+ days ago,https://pk.indeed.com/viewjob?jk=fb61fcda691d4ce3&from=serp&vjs=3,"Highly interested and proficient in a technical field, especially software and web app development. An invaluable techie who will bring in new and innovative solutions to existing and predicted problems. A smart and agile coder. An integral part of a modern R&D team. Their primary focus is designing and creating an innovative new product or process. Design and develop custom/project specific software’s that will allow for more efficient data gathering. They also may design a new statistical algorithm that will better analyze the collected data because it is much more adept at respecting the constraints of the system being developed.,
Research Analyst Responsibilities:,Research Analyst Requirements:"
